14.10278,0.5438757,8.888056,353.2601,359.384,5.339914,
14.10265,0.543865,8.88807,353.2583,359.3701,5.353765,
14.10265,0.543865,8.88807,353.2583,359.3701,5.353765,
14.10265,0.543865,8.88807,353.2583,359.3701,5.353765,
14.10238,0.5437701,8.888245,353.3044,359.3792,5.513236,
14.10238,0.5437701,8.888245,353.3044,359.3792,5.513236,
14.10238,0.5437701,8.888245,353.3044,359.3792,5.513236,
14.10223,0.5437706,8.88823,353.3048,359.3575,5.50697,
14.10223,0.5437706,8.88823,353.3048,359.3575,5.50697,
14.10223,0.5437706,8.88823,353.3048,359.3575,5.50697,
14.10202,0.5436826,8.88812,353.3038,359.3596,5.472875,
14.10202,0.5436826,8.88812,353.3038,359.3596,5.472875,
14.10184,0.5434762,8.88796,353.3535,359.4284,5.460378,
14.10184,0.5434762,8.88796,353.3535,359.4284,5.460378,
14.10184,0.5434762,8.88796,353.3535,359.4284,5.460378,
14.10174,0.5433294,8.887873,353.3972,359.4388,5.461606,
14.10174,0.5433294,8.887873,353.3972,359.4388,5.461606,
14.10174,0.5433294,8.887873,353.3972,359.4388,5.461606,
14.10161,0.543172,8.887746,353.4293,359.4514,5.440994,
14.10161,0.543172,8.887746,353.4293,359.4514,5.440994,
14.10161,0.543172,8.887746,353.4293,359.4514,5.440994,
14.10147,0.5430536,8.887589,353.4634,359.5133,5.425301,
14.10147,0.5430536,8.887589,353.4634,359.5133,5.425301,
14.10133,0.5430151,8.887523,353.4857,359.5222,5.410233,
14.10133,0.5430151,8.887523,353.4857,359.5222,5.410233,
14.10133,0.5430151,8.887523,353.4857,359.5222,5.410233,
14.10111,0.5430831,8.887471,353.4266,359.4882,5.340346,
14.10111,0.5430831,8.887471,353.4266,359.4882,5.340346,
14.10111,0.5430831,8.887471,353.4266,359.4882,5.340346,
14.10095,0.5431984,8.887493,353.3682,359.4178,5.348166,
14.10095,0.5431984,8.887493,353.3682,359.4178,5.348166,
14.10095,0.5431984,8.887493,353.3682,359.4178,5.348166,
14.10081,0.5433672,8.887551,353.3897,359.3404,5.545795,
14.10081,0.5433672,8.887551,353.3897,359.3404,5.545795,
14.10081,0.5433672,8.887551,353.3897,359.3404,5.545795,
14.10067,0.5435701,8.887471,353.3386,359.3872,5.534502,
14.10067,0.5435701,8.887471,353.3386,359.3872,5.534502,
14.10027,0.544118,8.887074,353.0838,359.399,5.106271,
14.10027,0.544118,8.887074,353.0838,359.399,5.106271,
14.10027,0.544118,8.887074,353.0838,359.399,5.106271,
14.09995,0.5444551,8.886884,352.9545,359.3202,4.910935,
14.09995,0.5444551,8.886884,352.9545,359.3202,4.910935,
14.09995,0.5444551,8.886884,352.9545,359.3202,4.910935,
14.09977,0.544718,8.886785,352.9143,359.3336,5.013755,
14.09977,0.544718,8.886785,352.9143,359.3336,5.013755,
14.09977,0.544718,8.886785,352.9143,359.3336,5.013755,
14.09952,0.5451487,8.886629,352.8525,359.3811,5.035987,
14.09952,0.5451487,8.886629,352.8525,359.3811,5.035987,
14.09922,0.54567,8.886373,352.7596,359.4226,4.974331,
14.09922,0.54567,8.886373,352.7596,359.4226,4.974331,
14.09922,0.54567,8.886373,352.7596,359.4226,4.974331,
14.09884,0.5461741,8.886064,352.6091,359.4527,4.78817,
14.09884,0.5461741,8.886064,352.6091,359.4527,4.78817,
14.09884,0.5461741,8.886064,352.6091,359.4527,4.78817,
14.09839,0.5466505,8.885719,352.4237,359.4361,4.541816,
14.09839,0.5466505,8.885719,352.4237,359.4361,4.541816,
14.09839,0.5466505,8.885719,352.4237,359.4361,4.541816,
14.09807,0.5469225,8.885529,352.3178,359.3877,4.375071,
14.09807,0.5469225,8.885529,352.3178,359.3877,4.375071,
14.09807,0.5469225,8.885529,352.3178,359.3877,4.375071,
14.09763,0.5473379,8.885287,352.1242,359.3636,4.080972,
14.09763,0.5473379,8.885287,352.1242,359.3636,4.080972,
14.09739,0.5475823,8.885244,352.0317,359.2724,3.86428,
14.09739,0.5475823,8.885244,352.0317,359.2724,3.86428,
14.09739,0.5475823,8.885244,352.0317,359.2724,3.86428,
14.09728,0.5477426,8.885231,351.9612,359.2448,3.784021,
14.09728,0.5477426,8.885231,351.9612,359.2448,3.784021,
14.09728,0.5477426,8.885231,351.9612,359.2448,3.784021,
14.09718,0.5478514,8.885243,351.929,359.207,3.737446,
14.09718,0.5478514,8.885243,351.929,359.207,3.737446,
14.09718,0.5478514,8.885243,351.929,359.207,3.737446,
14.09704,0.5481887,8.885286,351.8177,359.1292,3.609396,
14.09704,0.5481887,8.885286,351.8177,359.1292,3.609396,
14.09704,0.5481887,8.885286,351.8177,359.1292,3.609396,
14.09691,0.5486476,8.885221,351.6829,359.1961,3.456132,
14.09691,0.5486476,8.885221,351.6829,359.1961,3.456132,
14.09679,0.5488568,8.885254,351.6752,359.1993,3.523653,
14.09679,0.5488568,8.885254,351.6752,359.1993,3.523653,
14.09679,0.5488568,8.885254,351.6752,359.1993,3.523653,
14.09658,0.5493892,8.885365,351.5621,359.1505,3.545785,
14.09658,0.5493892,8.885365,351.5621,359.1505,3.545785,
14.09658,0.5493892,8.885365,351.5621,359.1505,3.545785,
14.09629,0.5501269,8.885288,351.2866,359.1698,3.22584,
14.09629,0.5501269,8.885288,351.2866,359.1698,3.22584,
14.09629,0.5501269,8.885288,351.2866,359.1698,3.22584,
14.09613,0.5505397,8.88511,351.128,359.1758,2.886925,
14.09613,0.5505397,8.88511,351.128,359.1758,2.886925,
14.09613,0.5505397,8.88511,351.128,359.1758,2.886925,
14.09593,0.5508216,8.885104,351.0205,359.059,2.791266,
14.09593,0.5508216,8.885104,351.0205,359.059,2.791266,
14.09559,0.5512902,8.885143,350.7847,359.0109,2.795163,
14.09559,0.5512902,8.885143,350.7847,359.0109,2.795163,
14.09559,0.5512902,8.885143,350.7847,359.0109,2.795163,
14.09539,0.5515733,8.885134,350.6918,359.0064,2.709128,
14.09539,0.5515733,8.885134,350.6918,359.0064,2.709128,
14.09539,0.5515733,8.885134,350.6918,359.0064,2.709128,
14.09534,0.551675,8.885149,350.7119,359.0062,2.782979,
14.09534,0.551675,8.885149,350.7119,359.0062,2.782979,
14.09534,0.551675,8.885149,350.7119,359.0062,2.782979,
14.09506,0.5520684,8.885205,350.6884,359.0973,2.999176,
14.09506,0.5520684,8.885205,350.6884,359.0973,2.999176,
14.09482,0.5522317,8.885103,350.6379,359.2116,3.029672,
14.09482,0.5522317,8.885103,350.6379,359.2116,3.029672,
14.09482,0.5522317,8.885103,350.6379,359.2116,3.029672,
14.0944,0.552357,8.884634,350.508,359.4884,2.51691,
14.0944,0.552357,8.884634,350.508,359.4884,2.51691,
14.0944,0.552357,8.884634,350.508,359.4884,2.51691,
14.09222,0.5533065,8.886712,347.7909,355.7193,359.514,
14.09222,0.5533065,8.886712,347.7909,355.7193,359.514,
14.09222,0.5533065,8.886712,347.7909,355.7193,359.514,
14.09166,0.5532957,8.890966,347.1818,351.8908,0.5972925,
14.09166,0.5532957,8.890966,347.1818,351.8908,0.5972925,
14.09166,0.5532957,8.890966,347.1818,351.8908,0.5972925,
14.09606,0.5505252,8.890674,350.2913,354.188,1.189614,
14.09606,0.5505252,8.890674,350.2913,354.188,1.189614,
14.09606,0.5505252,8.890674,350.2913,354.188,1.189614,
14.09606,0.5505252,8.890674,350.2913,354.188,1.189614,
14.09606,0.5505252,8.890674,350.2913,354.188,1.189614,
14.10215,0.544542,8.894758,351.707,353.2873,1.272644,
14.10215,0.544542,8.894758,351.707,353.2873,1.272644,
14.10215,0.544542,8.894758,351.707,353.2873,1.272644,
14.10215,0.544542,8.894758,351.707,353.2873,1.272644,
14.10215,0.544542,8.894758,351.707,353.2873,1.272644,
14.10084,0.5441624,8.892381,349.961,357.1522,4.015378,
14.10084,0.5441624,8.892381,349.961,357.1522,4.015378,
14.10084,0.5441624,8.892381,349.961,357.1522,4.015378,
14.10084,0.5441624,8.892381,349.961,357.1522,4.015378,
14.10084,0.5441624,8.892381,349.961,357.1522,4.015378,
14.09885,0.5430251,8.889024,349.7328,1.113689,6.454744,
14.09885,0.5430251,8.889024,349.7328,1.113689,6.454744,
14.09885,0.5430251,8.889024,349.7328,1.113689,6.454744,
14.09885,0.5430251,8.889024,349.7328,1.113689,6.454744,
14.09885,0.5430251,8.889024,349.7328,1.113689,6.454744,
